Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads),m11,m12,m13,m21,m22,m23,m31,m32,m33,qX,qY,qZ,qW,Lat,Long,Speed(m/s),TrueHeading,Alt(m),HorizontalAccuracy(m),VerticalAccuracy(m),Course,ActivityType,ActivityConfidence,Pressure(kilopascals),RelativeAltitude(meters),magX(µT),magY(µT),magZ(µT),calMagX(µT),calMagY(µT),calMagZ(µT),on_lift
2024-02-04 15:19:29,0.0593,1.0548,0.3397,-0.1095,-0.0097,0.2551,-0.3942,-0.0607,0.0661,1.6998,-1.3957,-1.5559,-0.9783,0.1141,-0.1727,0.1741,0.0026,-0.9847,-0.112,-0.9935,-0.0224,0.1018,0.7077,-0.6988,0.0215,47.358316,13.380526,2.794,91.3,911.590637,4.7,3.4,52.7,Unknown,Low,91.7431,27.8738,570.6511,-14.4836,-232.7932,-12.4767,46.394,-1.5926,0
2024-02-04 15:19:30,0.3452,0.9233,0.2286,0.0789,-0.0093,-0.036,-0.0882,-0.5241,-0.1168,2.2304,-1.2604,-0.9282,-0.9696,0.0396,-0.2414,0.2445,0.183,-0.9522,0.0064,-0.9823,-0.1872,0.0929,0.7648,-0.6323,0.081,47.358319,13.380572,3.0453,80.3,911.046082,4.7,3.4,72.2,Unknown,Low,91.7483,27.4009,573.8926,-14.1796,-222.7283,-9.3361,46.6141,8.3415,0
2024-02-04 15:19:31,0.3233,0.9238,0.354,0.0643,0.0133,0.1863,-0.0639,-0.408,-0.0098,2.3052,-1.2208,-0.6241,-0.9513,-0.1742,-0.2545,0.2003,0.2782,-0.9394,0.2344,-0.9446,-0.2298,0.0083,0.7841,-0.6007,0.1559,47.358309,13.380619,3.228,65.8,910.672791,4.7,3.4,91.0,Unknown,Low,91.7483,27.4009,574.7881,-15.7462,-216.3225,-8.3516,45.1616,14.91,0
2024-02-04 15:19:32,0.3798,0.8048,0.2804,0.1175,-0.0584,-0.0443,-0.4841,-0.3177,-0.0911,2.4075,-1.1148,-0.2467,-0.8668,-0.402,-0.295,0.1075,0.427,-0.8978,0.4869,-0.81,-0.3269,-0.0909,0.8094,-0.5275,0.2415,47.358309,13.380653,2.8866,45.8,910.188965,4.7,3.4,89.0,Unknown,Low,91.753,26.9808,578.1901,-19.5562,-206.7327,-5.0511,41.3256,24.4151,0
2024-02-04 15:19:33,0.2821,0.848,0.3968,-0.0383,0.0008,0.1018,0.0972,-0.1371,-0.0336,2.4837,-1.0849,0.01,-0.7858,-0.5486,-0.2855,-0.0047,0.467,-0.8843,0.6184,-0.6935,-0.3695,-0.1708,0.8097,-0.4872,0.2791,47.35832,13.38069,2.8752,34.2,909.849426,4.7,3.4,74.1,Unknown,Low,91.7572,26.595,579.1409,-22.2788,-201.9828,-4.0017,38.4557,28.9783,0
2024-02-04 15:19:34,0.4496,0.7876,0.2313,0.054,-0.1574,-0.0134,0.4168,-0.2436,-0.0851,2.1765,-1.1473,-0.2211,-0.7199,-0.6064,-0.3378,0.0901,0.4009,-0.9117,0.6882,-0.6867,-0.234,-0.1682,0.7673,-0.5208,0.3343,47.358341,13.380717,2.8579,29.3,909.4552,4.7,3.4,54.6,Unknown,Low,91.7615,26.2092,582.7381,-19.4951,-206.3099,-0.463,41.4982,24.8493,0
2024-02-04 15:19:35,0.3371,1.0516,0.5064,-0.1093,0.0086,0.0812,-0.3859,-0.3088,0.0532,1.9069,-1.1573,-0.3059,-0.5749,-0.725,-0.3794,0.121,0.3832,-0.9157,0.8092,-0.5723,-0.1326,-0.2088,0.723,-0.5146,0.411,47.358366,13.380739,3.0584,17.4,908.709412,4.7,3.4,40.3,Unknown,Low,91.766,25.8076,587.0121,-18.237,-208.5591,3.8425,42.2887,22.906,0
2024-02-04 15:19:36,-0.144,0.8072,0.0225,-0.3629,-0.1301,-0.2871,0.2436,0.5866,-0.2034,1.8848,-1.3283,-0.6554,-0.8076,-0.5438,-0.2284,0.1464,0.1904,-0.9707,0.5713,-0.8174,-0.0742,-0.138,0.7197,-0.6211,0.2778,47.358396,13.380752,3.1993,45.6,907.860779,4.7,3.4,25.8,Unknown,Low,91.7707,25.3795,576.4133,-15.9703,-215.6951,-7.0035,45.0986,15.1929,0
2024-02-04 15:19:37,0.1438,1.2417,0.16,0.0733,0.2131,0.1717,-0.2096,0.3263,0.0513,1.9576,-1.4292,-0.9845,-0.9724,-0.1931,-0.1307,0.1176,0.0781,-0.99,0.2014,-0.9781,-0.0532,-0.026,0.7252,-0.6784,0.1145,47.358425,13.380766,3.2555,74.5,907.176331,4.7,3.4,21.5,Unknown,Low,91.7763,24.8774,568.8588,-15.6833,-224.6357,-14.4223,45.1514,6.447,0
2024-02-04 15:19:38,-0.0201,0.8333,-0.2452,-0.1135,-0.0693,-0.2312,0.1401,0.4124,0.0421,1.5996,-1.4245,-1.663,-0.9821,0.1197,-0.1457,0.1452,-0.0134,-0.9893,-0.1204,-0.9927,-0.0042,0.0943,0.7023,-0.7056,0.009,47.358447,13.380795,3.2294,92.7,906.45636,4.7,3.4,35.9,Unknown,Low,91.7825,24.312,569.5734,-15.0066,-233.242,-13.6064,45.685,-2.3407,0
2024-02-04 15:19:39,0.3019,0.8022,0.3257,0.0668,-0.1906,0.2765,0.0982,-0.405,0.1231,1.7487,-1.3402,-1.6059,-0.9514,0.2105,-0.2249,0.2284,-0.008,-0.9735,-0.2068,-0.9776,-0.0404,0.1558,0.7042,-0.6926,0.0064,47.358449,13.380854,3.5177,94.4,906.071167,4.7,3.4,70.2,Unknown,Low,91.789,23.736,573.741,-14.0587,-233.5245,-9.3922,46.7344,-2.458,0
2024-02-04 15:19:40,0.4178,0.8373,0.382,0.0719,-0.0468,0.1298,-0.461,-0.6848,-0.3832,2.381,-1.1238,-0.1994,-0.8332,-0.4659,-0.298,0.0856,0.4237,-0.9018,0.5463,-0.7768,-0.3131,-0.1186,0.8015,-0.5236,0.2633,47.358445,13.380907,3.7044,42.2,905.557861,4.7,3.4,86.3,Unknown,Low,91.795,23.1917,579.0317,-19.804,-206.0953,-4.2726,41.0732,25.0615,0
2024-02-04 15:19:41,0.3752,0.839,0.4686,0.1535,-0.0433,0.0192,-0.0527,0.0533,0.1214,2.6254,-1.0639,0.3753,-0.651,-0.7203,-0.2396,-0.1779,0.4517,-0.8742,0.7379,-0.5265,-0.4222,-0.2826,0.7945,-0.4408,0.3076,47.358451,13.38095,3.3623,25.0,905.695435,4.7,3.4,83.4,Unknown,Low,91.8009,22.6579,579.6595,-26.4462,-197.0013,-3.4532,34.3276,33.9956,0
2024-02-04 15:19:42,0.231,1.0495,0.29,-0.0914,0.1495,0.2517,0.1924,0.1397,-0.0793,2.4691,-1.1188,0.2411,-0.6259,-0.7309,-0.2721,-0.1043,0.4242,-0.8996,0.7729,-0.5346,-0.3417,-0.27,0.7733,-0.4637,0.3379,47.358472,13.380973,2.7752,21.9,905.065979,4.7,3.4,57.0,Unknown,Low,91.8065,22.1559,581.3207,-24.0854,-199.5262,-1.8735,36.6768,31.6329,0
2024-02-04 15:19:43,0.0996,0.8764,-0.0943,-0.0769,0.0515,-0.2897,0.1098,0.2454,-0.0077,1.8997,-1.1802,-0.2958,-0.5641,-0.7429,-0.3603,0.111,0.3642,-0.9247,0.8182,-0.5616,-0.123,-0.2206,0.7161,-0.5189,0.4114,47.358502,13.380978,2.8885,17.8,904.545044,4.7,3.4,26.7,Unknown,Low,91.8115,21.6987,586.7927,-18.6626,-208.5936,3.2632,42.2245,22.8347,0
2024-02-04 15:19:44,0.2581,1.2666,0.0733,-0.0891,0.4845,0.1433,-0.0319,0.4582,-0.0299,1.9253,-1.2477,-0.6251,-0.8019,-0.518,-0.2978,0.1858,0.2575,-0.9483,0.5678,-0.8157,-0.1102,-0.1128,0.7365,-0.5988,0.2938,47.358536,13.380981,3.411,41.8,903.893188,4.7,3.4,13.4,Unknown,Low,91.8165,21.2496,578.9329,-16.1234,-214.1994,-4.351,44.8399,16.739,0
2024-02-04 15:19:45,0.096,1.0132,-0.0392,-0.253,0.001,-0.1548,-0.1568,0.5566,-0.0972,1.7907,-1.2925,-1.0726,-0.9285,-0.2568,-0.2681,0.2413,0.1313,-0.9615,0.2821,-0.9575,-0.0599,-0.0053,0.728,-0.659,0.1889,47.358571,13.380994,3.786,62.0,902.780518,4.7,3.4,14.6,Unknown,Low,91.8225,20.7132,575.5051,-14.0961,-222.3257,-7.9849,46.6071,8.8149,0
2024-02-04 15:19:46,0.2509,1.1423,0.2805,0.0281,0.1093,0.1382,-0.1898,-0.066,0.1249,1.944,-1.2893,-1.1014,-0.9627,-0.0795,-0.2587,0.2477,0.1257,-0.9606,0.1088,-0.9889,-0.1013,0.0569,0.7399,-0.6587,0.1242,47.358595,13.38103,3.6233,73.2,902.431641,4.7,3.4,34.9,Unknown,Low,91.8289,20.1318,574.1404,-14.3902,-225.0307,-8.8651,46.3207,6.4363,0
2024-02-04 15:19:47,0.429,1.0734,0.292,0.3265,0.1267,0.2052,-0.1033,-0.4306,-0.0088,2.3399,-1.3533,-0.4456,-0.93,-0.3333,-0.155,0.093,0.1947,-0.9764,0.3556,-0.9225,-0.1501,-0.0797,0.7541,-0.6295,0.1693,47.358602,13.381081,3.5223,65.2,902.314514,4.7,3.4,61.1,Unknown,Low,91.8349,19.5875,570.722,-16.7211,-217.2489,-12.5483,44.0708,13.9062,0
2024-02-04 15:19:48,-0.3913,1.3889,1.1776,-0.4539,0.2065,0.6864,0.4728,-0.1288,-0.3624,2.6552,-1.3491,0.1508,-0.8055,-0.5836,-0.1028,-0.033,0.2174,-0.9755,0.5916,-0.7824,-0.1944,-0.2071,0.7445,-0.5903,0.2332,47.358612,13.381127,3.5523,50.9,902.00769,4.7,3.4,67.2,Unknown,Low,91.8349,19.5875,570.9438,-19.3591,-209.9163,-12.5715,41.5034,20.8347,0
2024-02-04 15:19:49,-0.0821,0.9248,0.425,-0.2527,-0.0228,0.2765,-0.3263,0.1511,0.1214,2.4734,-1.3371,-0.0125,-0.7924,-0.5928,-0.1435,0.0029,0.2315,-0.9728,0.61,-0.7713,-0.1818,-0.1986,0.7426,-0.5872,0.2536,47.358633,13.381157,3.356,48.1,901.568359,4.7,3.4,52.3,Unknown,Low,91.8411,19.03,572.5725,-18.6904,-210.5663,-10.6633,42.1015,20.5965,0
2024-02-04 15:19:50,0.4137,0.69,-0.2898,0.063,-0.4297,-0.5221,0.4046,0.0914,-0.132,1.7068,-1.3097,-0.7012,-0.7211,-0.6439,-0.2558,0.1665,0.1972,-0.9661,0.6725,-0.7392,-0.035,-0.1708,0.6988,-0.6101,0.3321,47.358668,13.381176,3.7009,37.0,901.187012,4.7,3.4,31.5,Unknown,Low,91.8469,18.5121,579.1726,-15.5201,-215.0931,-4.4993,45.2117,15.8018,0
2024-02-04 15:19:51,0.2711,0.7317,-0.4058,0.1003,-0.2081,-0.3911,0.1569,0.1484,-0.0148,1.6431,-1.3079,-0.8123,-0.7488,-0.61,-0.2592,0.1886,0.1787,-0.9657,0.6354,-0.772,-0.0188,-0.151,0.6976,-0.6228,0.3206,47.358709,13.381191,4.1347,39.8,900.883545,4.7,3.4,20.1,Unknown,Low,91.8518,18.0682,578.1676,-14.9902,-217.0452,-4.9905,45.73,14.2757,0
2024-02-04 15:19:52,0.0694,0.9847,0.0995,-0.1826,0.0468,0.1278,-0.0551,0.4368,0.0178,1.3681,-1.3054,-1.3402,-0.8742,-0.412,-0.2569,0.2553,0.0599,-0.965,0.413,-0.9092,0.0528,-0.0571,0.6858,-0.6832,0.2442,47.358748,13.381207,4.2227,54.3,900.495239,4.7,3.4,18.1,Unknown,Low,91.8558,17.7115,575.9808,-13.7368,-224.5728,-7.2196,47.0519,6.32,0
2024-02-04 15:19:53,-0.0281,0.9771,0.1603,-0.2275,-0.0372,0.0517,0.1686,0.1549,0.0465,1.6053,-1.3497,-1.6431,-0.97,0.1048,-0.2192,0.2187,-0.0158,-0.9757,-0.1057,-0.9944,-0.0076,0.1155,0.7003,-0.7033,0.0405,47.358776,13.381231,3.85,87.9,900.02179,4.7,3.4,25.7,Unknown,Low,91.8599,17.3363,572.646,-14.0431,-232.896,-10.5055,46.9226,-1.9287,0
2024-02-04 15:19:54,0.3043,0.9735,0.1689,0.1283,-0.0234,0.006,-0.3033,-0.2489,-0.0767,2.0164,-1.3326,-1.3336,-0.9536,0.2129,-0.2129,0.2294,0.0554,-0.9718,-0.195,-0.9755,-0.1017,0.1522,0.7264,-0.6702,0.0062,47.358791,13.381275,3.5824,93.8,899.654724,4.7,3.4,46.7,Unknown,Low,91.8639,16.9769,573.0673,-13.888,-230.7913,-10.1586,46.8962,0.3993,0
2024-02-04 15:19:55,0.2376,0.7815,0.1776,0.1229,-0.1471,-0.0352,-0.2315,-0.2705,-0.2908,2.7454,-1.2689,-0.0821,-0.9497,-0.2915,-0.1147,0.0244,0.2964,-0.9548,0.3123,-0.9095,-0.2743,-0.0841,0.7938,-0.5871,0.1345,47.358799,13.381328,3.6867,68.9,899.163269,4.7,3.4,66.4,Unknown,Low,91.8677,16.6334,569.0273,-18.5436,-212.9502,-14.3488,42.0631,18.6252,0
2024-02-04 15:19:56,0.1855,1.3122,1.0194,0.0745,0.2573,0.9771,-0.4527,-0.2806,-0.0418,2.9241,-1.1753,0.6744,-0.6383,-0.7653,-0.0831,-0.2406,0.3009,-0.9228,0.7312,-0.569,-0.3762,-0.3305,0.7608,-0.4902,0.2676,47.358799,13.381371,3.3544,38.5,899.18811,4.7,3.4,77.5,Unknown,Low,91.8715,16.2979,573.4634,-25.5504,-199.4695,-9.8083,35.2729,31.8451,0
2024-02-04 15:19:57,0.2276,0.8268,0.2406,0.0922,-0.0932,-0.0876,0.1252,-0.0407,0.1123,2.7831,-1.1944,0.8419,-0.3804,-0.9158,-0.129,-0.2742,0.2448,-0.93,0.8832,-0.3184,-0.3442,-0.424,0.7017,-0.4448,0.3606,47.358817,13.381399,2.9943,17.5,899.047668,4.7,3.4,58.3,Unknown,Low,91.8753,15.9517,580.7296,-26.2603,-197.2768,-2.4562,34.6405,34.0384,0
2024-02-04 15:19:58,0.06,1.0538,-0.2886,-0.2141,0.1501,-0.2562,0.4687,0.6589,0.0489,1.8765,-1.272,-0.2804,-0.5414,-0.7925,-0.2808,0.0815,0.2829,-0.9557,0.8368,-0.5403,-0.0886,-0.257,0.6915,-0.5408,0.404,47.35885,13.381413,3.1859,20.5,898.702454,4.7,3.4,30.7,Unknown,Low,91.8786,15.6505,583.9382,-17.6627,-209.6894,0.5847,43.2231,21.3944,0
2024-02-04 15:19:59,0.1814,1.1933,0.0946,-0.1132,0.2865,-0.075,-0.1064,0.8226,-0.06,1.6003,-1.3777,-1.1634,-0.9124,-0.3616,-0.1918,0.1762,0.076,-0.9814,0.3695,-0.9292,-0.0057,-0.0656,0.7061,-0.6765,0.1987,47.358892,13.38141,3.874,61.5,897.88562,4.7,3.4,8.3,Unknown,Low,91.8824,15.3149,572.4999,-14.3959,-223.3033,-10.7275,46.3509,7.8892,0
2024-02-04 15:20:00,-0.0559,1.3426,0.0359,-0.0909,0.2431,0.3456,0.1917,-0.1342,0.0641,1.4145,-1.4039,-1.6762,-0.9851,-0.0523,-0.1641,0.1652,-0.0175,-0.9861,0.0487,-0.9985,0.0259,0.0405,0.6967,-0.7121,0.0764,47.358931,13.381418,4.3109,82.3,897.156311,4.7,3.4,11.1,Unknown,Low,91.8875,14.8552,570.0399,-14.4864,-230.9621,-13.1985,46.3434,-0.145,0
2024-02-04 15:20:01,0.2207,0.9958,0.0144,0.1153,-0.0021,-0.0354,-0.0777,-0.3261,0.0079,1.6106,-1.4285,-1.5382,-0.9899,0.0075,-0.1417,0.1418,0.0046,-0.9899,-0.0068,-1.0,-0.0056,0.0528,0.7071,-0.7035,0.0477,47.35896,13.381454,4.0622,87.3,897.827515,4.7,3.4,29.2,Unknown,Low,91.8934,14.3214,569.3132,-14.5802,-231.2019,-13.9499,46.2283,-0.0032,0
2024-02-04 15:20:02,0.275,0.8757,0.3293,0.0406,-0.0688,0.3557,-0.1914,-0.7448,0.0319,1.9258,-1.3516,-0.9408,-0.9443,-0.2583,-0.2039,0.1757,0.1281,-0.9761,0.2782,-0.9575,-0.0756,-0.0282,0.7328,-0.6597,0.1645,47.358958,13.381511,3.5906,66.7,897.279907,4.7,3.4,65.3,Unknown,Low,91.8991,13.8088,572.7368,-14.6533,-222.3541,-10.4633,46.2758,8.8455,0
2024-02-04 15:20:03,0.2966,1.2043,-0.2031,0.065,0.5389,-0.3356,-0.2394,-1.3856,-0.0386,2.2057,-1.2625,-0.279,-0.7814,-0.5742,-0.2443,0.0835,0.2917,-0.9529,0.6184,-0.765,-0.1799,-0.1634,0.7505,-0.5722,0.2874,47.358959,13.381559,3.4555,42.6,896.72821,4.7,3.4,78.2,Unknown,Low,91.9052,13.2539,577.3615,-17.1807,-210.9483,-5.5847,43.5045,20.1202,0
2024-02-04 15:20:04,0.3737,0.7259,-0.0054,0.1459,-0.2277,-0.3439,0.2812,0.141,0.0992,2.3004,-1.1779,0.1824,-0.5306,-0.7981,-0.2854,-0.0694,0.3765,-0.9238,0.8448,-0.4704,-0.2552,-0.295,0.7352,-0.4741,0.3843,47.35897,13.381597,3.2282,16.0,896.14032,4.7,3.4,68.9,Unknown,Low,91.9115,12.6937,584.6541,-22.0694,-202.2265,1.2418,38.8137,28.9812,0
2024-02-04 15:20:05,0.1284,0.9002,0.5919,-0.2084,-0.052,0.433,0.2961,-0.4339,0.0894,2.0601,-1.2078,-0.0597,-0.5184,-0.7957,-0.3134,0.0212,0.3544,-0.9349,0.8549,-0.4913,-0.1669,-0.2711,0.7141,-0.4993,0.409,47.358996,13.381616,2.9613,15.9,895.481995,4.7,3.4,41.7,Unknown,Low,91.9166,12.2339,585.9122,-19.7542,-205.7517,2.723,41.0,25.4561,0
2024-02-04 15:20:06,0.1077,0.988,0.2998,-0.2827,0.0299,-0.0672,0.0838,0.3351,-0.0903,1.9509,-1.2803,-0.3834,-0.6769,-0.6864,-0.266,0.1072,0.2657,-0.9581,0.7283,-0.677,-0.1063,-0.2023,0.7157,-0.5712,0.3473,47.359029,13.381616,3.2338,31.2,895.003906,4.7,3.4,16.3,Unknown,Low,91.9166,12.2339,580.7748,-16.6756,-211.4311,-2.4136,44.0872,19.783,0
2024-02-04 15:20:07,-0.0218,0.8929,-0.4021,-0.4365,0.0689,-0.1751,0.0877,0.6212,-0.3282,1.6671,-1.3073,-0.8778,-0.8008,-0.54,-0.2592,0.2004,0.1664,-0.9655,0.5645,-0.8251,-0.025,-0.1203,0.7057,-0.6343,0.2918,47.359066,13.381615,3.6445,44.3,894.594116,4.7,3.4,7.3,Unknown,Low,91.9209,11.8455,578.343,-14.5781,-218.5553,-5.2418,46.1818,12.8193,0
2024-02-04 15:20:08,0.08,1.1887,0.1301,-0.1016,0.2693,0.2334,-0.1189,0.3414,-0.0846,1.7628,-1.3635,-1.1843,-0.9617,-0.1854,-0.2021,0.1906,0.0776,-0.9786,0.1971,-0.9796,-0.0393,0.0018,0.7209,-0.6791,0.1384,47.3591,13.381634,3.9624,70.4,893.809753,4.7,3.4,16.1,Unknown,Low,91.9258,11.4016,572.4631,-14.1898,-225.5032,-10.8416,46.6,5.6861,0
2024-02-04 15:20:09,0.2512,1.1016,0.04,0.0187,0.0832,-0.094,0.099,-0.083,-0.0431,1.2421,-1.3492,-1.752,-0.9664,-0.1511,-0.208,0.2162,-0.0396,-0.9756,0.1392,-0.9877,0.0709,0.0239,0.6811,-0.7206,0.1274,47.359125,13.381672,3.8485,74.4,892.994812,4.7,3.4,35.3,Unknown,Low,91.9316,10.8758,573.0006,-13.787,-231.5404,-10.1917,47.0534,-0.2516,0
2024-02-04 15:20:10,0.0141,0.8028,0.1106,-0.1796,-0.2332,0.0511,-0.1094,-0.0979,0.0209,1.5937,-1.4268,-1.5671,-0.9895,0.0193,-0.1434,0.1435,0.0005,-0.9897,-0.019,-0.9998,-0.0033,0.0576,0.7059,-0.7046,0.0441,47.359142,13.381725,3.9381,87.3,892.750793,4.7,3.4,54.1,Unknown,Low,91.9374,10.3527,569.6749,-14.9832,-231.5806,-13.4937,45.991,-0.2556,0
2024-02-04 15:20:11,0.0587,0.6014,-0.4188,-0.1523,-0.3981,-0.5565,0.2983,0.0114,-0.0718,1.3054,-1.3955,-1.821,-0.9856,-0.0189,-0.1683,0.1689,-0.0432,-0.9847,0.0113,-0.9989,0.0457,0.0545,0.6886,-0.7202,0.0652,47.35915,13.381773,3.7374,84.1,892.628784,4.7,3.4,66.2,Unknown,Low,91.9433,9.8295,570.9654,-14.6033,-232.8286,-12.3031,46.307,-1.7449,0
2024-02-04 15:20:12,0.48,0.9109,0.2079,0.2408,-0.0725,0.0102,-0.5013,-0.7713,0.0572,1.9026,-1.2774,-0.911,-0.9148,-0.2974,-0.2734,0.2285,0.1773,-0.9573,0.3332,-0.9382,-0.0942,-0.0233,0.7393,-0.641,0.2051,47.359157,13.381823,3.7095,59.9,892.504578,4.7,3.4,73.5,Unknown,Low,91.9493,9.2852,576.6674,-14.3041,-220.565,-6.3558,46.2555,11.054,0
2024-02-04 15:20:13,0.1429,0.8868,0.2133,-0.0288,-0.0744,0.0319,-0.1846,-0.1983,-0.0564,1.9908,-1.3189,-0.4802,-0.7701,-0.5959,-0.2276,0.1151,0.221,-0.9685,0.6274,-0.772,-0.1016,-0.1662,0.7233,-0.6016,0.2955,47.359164,13.381863,3.3535,42.3,892.036194,4.7,3.4,74.8,Unknown,Low,91.9544,8.8254,577.5721,-16.3276,-214.0807,-5.7272,44.4583,17.3762,0
2024-02-04 15:20:14,0.2212,0.8804,0.0234,-0.0291,-0.2233,-0.2113,-0.1901,-0.272,0.1947,2.1075,-1.213,-0.1971,-0.6591,-0.6892,-0.301,0.0686,0.3434,-0.9367,0.749,-0.638,-0.1791,-0.2101,0.7385,-0.533,0.3554,47.359176,13.381888,2.6348,27.3,891.70575,4.7,3.4,65.4,Unknown,Low,91.9586,8.4501,582.2485,-18.3766,-208.0311,-0.5072,42.261,23.2282,0
2024-02-04 15:20:15,0.3449,1.0259,0.1846,0.229,0.0215,0.0976,-0.0069,-0.4308,-0.0112,1.9616,-1.3469,-0.3866,-0.6928,-0.6913,-0.2053,0.0837,0.2056,-0.975,0.7163,-0.6926,-0.0846,-0.2158,0.7041,-0.5921,0.3272,47.359198,13.381896,2.3265,37.1,891.199158,4.7,3.4,36.6,Unknown,Low,91.9629,8.0591,577.9494,-16.2626,-212.7907,-5.3573,44.3682,18.4386,0
2024-02-04 15:20:16,0.2713,0.9315,-0.081,-0.0034,-0.0327,-0.0479,0.6728,-0.0108,-0.1501,1.244,-1.3108,-1.0206,-0.6123,-0.7522,-0.2435,0.2192,0.1344,-0.9664,0.7596,-0.6451,0.0825,-0.2066,0.645,-0.6246,0.3888,47.359224,13.38191,2.7119,30.3,890.440979,4.7,3.4,26.5,Unknown,Low,91.9674,7.6548,581.1233,-14.2522,-219.2618,-2.1052,46.4906,12.0888,0
2024-02-04 15:20:17,0.0556,0.8184,-0.5608,-0.1222,-0.078,-0.2798,-0.4334,1.1902,-0.22,1.255,-1.3946,-1.3839,-0.8618,-0.479,-0.1666,0.1723,0.0326,-0.9845,0.4771,-0.8772,0.0544,-0.1131,0.6782,-0.6862,0.2373,47.359254,13.381921,3.107,55.9,890.275513,4.7,3.4,20.5,Unknown,Low,91.9721,7.2321,573.097,-14.4778,-224.0957,-10.4696,46.3458,7.1302,0
2024-02-04 15:20:18,0.1838,1.0473,-0.066,0.1635,0.0669,-0.0141,0.5899,-0.4769,0.1021,1.0959,-1.4632,-1.5866,-0.8913,-0.4432,-0.0955,0.1074,-0.0017,-0.9942,0.4405,-0.8964,0.0491,-0.1238,0.6783,-0.6968,0.1975,47.359279,13.381941,3.1647,63.4,889.710938,4.7,3.4,24.8,Unknown,Low,91.9772,6.7697,569.2785,-15.4029,-224.7543,-14.0095,45.4112,6.5754,0
2024-02-04 15:20:19,-0.1006,0.8886,-0.128,-0.2447,-0.1175,-0.1951,0.1373,1.6435,-0.1265,1.4894,-1.4705,-2.1731,-0.8632,0.4948,-0.0998,0.0825,-0.0567,-0.995,-0.498,-0.8671,0.0081,0.2153,0.6705,-0.6943,-0.1485,47.359301,13.381975,3.2682,118.2,889.325134,4.7,3.4,37.3,Unknown,Low,91.9824,6.3073,570.0844,-15.6835,-240.9702,-12.7882,44.8958,-10.5902,0
2024-02-04 15:20:20,-0.0766,1.1444,0.0675,-0.1764,0.2046,0.0108,0.3515,2.4073,-0.1398,2.2904,-1.4114,3.0216,0.7432,0.6583,-0.1194,-0.019,-0.1576,-0.9873,-0.6688,0.7361,-0.1046,0.7081,0.2257,-0.2783,-0.6085,47.359319,13.382008,3.2281,224.6,889.052673,4.7,3.4,46.8,Unknown,Low,91.987,5.8871,604.1198,-18.468,-240.9439,21.0446,42.2111,-9.3825,0
2024-02-04 15:20:21,-0.2668,0.9193,0.2793,-0.0382,-0.0003,0.3038,-0.254,0.7059,-0.2256,-1.7762,-1.293,-2.0399,0.932,-0.2436,0.2685,0.2446,-0.124,-0.9617,0.2676,0.9619,-0.0559,0.7266,0.0003,0.1844,-0.6618,47.359335,13.382057,3.6311,305.4,888.752258,4.7,3.4,59.4,Unknown,Low,91.9915,5.4908,592.1166,-14.0484,-223.5427,8.615,46.5417,8.2312,0
2024-02-04 15:20:22,-0.0688,0.9985,0.235,0.0457,0.0183,-0.0204,0.8703,-0.019,0.326,-2.5695,-1.3767,-2.9349,0.9319,-0.3473,0.1044,0.0396,-0.1887,-0.9812,0.3605,0.9186,-0.1621,0.7554,-0.1018,0.1539,-0.6287,47.35934,13.382088,2.8011,302.2,888.285767,4.7,3.4,65.0,Unknown,Low,91.9956,5.1208,598.773,-18.1688,-216.3515,15.5662,42.8625,14.5208,0
2024-02-04 15:20:23,-0.1977,0.8655,0.1289,-0.1281,-0.1341,0.0134,-0.2051,0.0815,-0.0157,-2.4564,-1.4199,-2.7239,0.9615,-0.2578,0.0951,0.061,-0.1374,-0.9886,0.2679,0.9564,-0.1164,0.7442,-0.0661,0.122,-0.6534,47.359356,13.382118,2.8854,296.2,888.277832,4.7,3.4,57.1,Unknown,Low,91.9956,5.1208,600.0349,-17.0705,-220.4934,16.7719,43.7153,10.6086,0
2024-02-04 15:20:24,-0.1149,1.0139,0.182,-0.2348,-0.0742,-0.1022,-0.3395,-0.2308,0.2529,2.5288,-1.3603,2.5407,0.9928,0.0014,-0.1201,-0.1181,-0.1723,-0.9779,-0.0221,0.985,-0.1709,0.7642,-0.0382,-0.0465,-0.6422,47.359368,13.382161,3.2058,266.8,888.026489,4.7,3.4,64.3,Unknown,Low,91.9996,4.7535,609.9304,-21.2526,-224.5552,26.7994,39.3588,6.8856,0
2024-02-04 15:20:25,0.1181,1.0949,0.0904,0.063,0.1379,0.1052,-0.1278,-0.2879,-0.0906,2.2995,-1.3024,2.6124,0.938,0.2847,-0.1978,-0.1339,-0.2289,-0.9642,-0.3198,0.9309,-0.1766,0.7654,0.0493,-0.1691,-0.619,47.359377,13.382208,3.4578,244.3,887.708374,4.7,3.4,68.6,Unknown,Low,92.0042,4.3466,612.0407,-22.4513,-230.3414,28.8005,38.3576,0.7661,0
